# (t) 	 (c tau) 	 (p0) 	 (pzD) 	 (p0FF)
1.12e-06 	 -4.832 	 0 	 0 	 0
1.12667e-06 	 -4.831 	 0 	 0 	 0
1.13333e-06 	 -4.83 	 0 	 0 	 0
1.14e-06 	 -4.829 	 0 	 0 	 0
1.14667e-06 	 -4.828 	 0 	 0 	 0
1.15333e-06 	 -4.827 	 0 	 0 	 0
1.16e-06 	 -4.826 	 0 	 0 	 0
1.16667e-06 	 -4.825 	 0 	 0 	 0
1.17333e-06 	 -4.824 	 0 	 0 	 0
1.18e-06 	 -4.823 	 0 	 0 	 0
1.18667e-06 	 -4.822 	 0 	 0 	 0
1.19333e-06 	 -4.821 	 0 	 0 	 0
1.2e-06 	 -4.82 	 0 	 0 	 0
1.20667e-06 	 -4.819 	 0 	 0 	 0
1.21333e-06 	 -4.818 	 0 	 0 	 0
1.22e-06 	 -4.817 	 0 	 0 	 0
1.22667e-06 	 -4.816 	 0 	 0 	 0
1.23333e-06 	 -4.815 	 0 	 0 	 0
1.24e-06 	 -4.814 	 0 	 0 	 0
1.24667e-06 	 -4.813 	 0 	 0 	 0
1.25333e-06 	 -4.812 	 0 	 0 	 0
1.26e-06 	 -4.811 	 0 	 0 	 0
1.26667e-06 	 -4.81 	 0 	 0 	 0
1.27333e-06 	 -4.809 	 0 	 0 	 0
1.28e-06 	 -4.808 	 0 	 0 	 0
1.28667e-06 	 -4.807 	 0 	 0 	 0
1.29333e-06 	 -4.806 	 0 	 0 	 0
1.3e-06 	 -4.805 	 0 	 0 	 0
1.30667e-06 	 -4.804 	 0 	 0 	 0
1.31333e-06 	 -4.803 	 0 	 0 	 0
1.32e-06 	 -4.802 	 0 	 0 	 0
1.32667e-06 	 -4.801 	 0 	 0 	 0
1.33333e-06 	 -4.8 	 0 	 0 	 0
1.34e-06 	 -4.799 	 0 	 0 	 0
1.34667e-06 	 -4.798 	 0 	 0 	 0
1.35333e-06 	 -4.797 	 0 	 0 	 0
1.36e-06 	 -4.796 	 0 	 0 	 0
1.36667e-06 	 -4.795 	 0 	 0 	 0
1.37333e-06 	 -4.794 	 0 	 0 	 0
1.38e-06 	 -4.793 	 0 	 0 	 0
1.38667e-06 	 -4.792 	 0 	 0 	 0
1.39333e-06 	 -4.791 	 0 	 0 	 0
1.4e-06 	 -4.79 	 0 	 0 	 0
1.40667e-06 	 -4.789 	 0 	 0 	 0
1.41333e-06 	 -4.788 	 0 	 0 	 0
1.42e-06 	 -4.787 	 0 	 0 	 0
1.42667e-06 	 -4.786 	 0 	 0 	 0
1.43333e-06 	 -4.785 	 0 	 0 	 0
1.44e-06 	 -4.784 	 0 	 0 	 0
1.44667e-06 	 -4.783 	 0 	 0 	 0
1.45333e-06 	 -4.782 	 0 	 0 	 0
1.46e-06 	 -4.781 	 0 	 0 	 0
1.46667e-06 	 -4.78 	 0 	 0 	 0
1.47333e-06 	 -4.779 	 0 	 0 	 0
1.48e-06 	 -4.778 	 0 	 0 	 0
1.48667e-06 	 -4.777 	 0 	 0 	 0
1.49333e-06 	 -4.776 	 0 	 0 	 0
1.5e-06 	 -4.775 	 0 	 0 	 0
1.50667e-06 	 -4.774 	 0 	 0 	 0
1.51333e-06 	 -4.773 	 0 	 0 	 0
1.52e-06 	 -4.772 	 0 	 0 	 0
1.52667e-06 	 -4.771 	 0 	 0 	 0
1.53333e-06 	 -4.77 	 0 	 0 	 0
1.54e-06 	 -4.769 	 0 	 0 	 0
1.54667e-06 	 -4.768 	 0 	 0 	 0
1.55333e-06 	 -4.767 	 0 	 0 	 0
1.56e-06 	 -4.766 	 0 	 0 	 0
1.56667e-06 	 -4.765 	 0 	 0 	 0
1.57333e-06 	 -4.764 	 0 	 0 	 0
1.58e-06 	 -4.763 	 0 	 0 	 0
1.58667e-06 	 -4.762 	 0 	 0 	 0
1.59333e-06 	 -4.761 	 0 	 0 	 0
1.6e-06 	 -4.76 	 0 	 0 	 0
1.60667e-06 	 -4.759 	 0 	 0 	 0
1.61333e-06 	 -4.758 	 0 	 0 	 0
1.62e-06 	 -4.757 	 0 	 0 	 0
1.62667e-06 	 -4.756 	 0 	 0 	 0
1.63333e-06 	 -4.755 	 0 	 0 	 0
1.64e-06 	 -4.754 	 0 	 0 	 0
1.64667e-06 	 -4.753 	 0 	 0 	 0
1.65333e-06 	 -4.752 	 0 	 0 	 0
1.66e-06 	 -4.751 	 0 	 0 	 0
1.66667e-06 	 -4.75 	 0 	 0 	 0
1.67333e-06 	 -4.749 	 0 	 0 	 0
1.68e-06 	 -4.748 	 0 	 0 	 0
1.68667e-06 	 -4.747 	 0 	 0 	 0
1.69333e-06 	 -4.746 	 0 	 0 	 0
1.7e-06 	 -4.745 	 0 	 0 	 0
1.70667e-06 	 -4.744 	 0 	 0 	 0
1.71333e-06 	 -4.743 	 0 	 0 	 0
1.72e-06 	 -4.742 	 0 	 0 	 0
1.72667e-06 	 -4.741 	 0 	 0 	 0
1.73333e-06 	 -4.74 	 0 	 0 	 0
1.74e-06 	 -4.739 	 0 	 0 	 0
1.74667e-06 	 -4.738 	 0 	 0 	 0
1.75333e-06 	 -4.737 	 0 	 0 	 0
1.76e-06 	 -4.736 	 0 	 0 	 0
1.76667e-06 	 -4.735 	 0 	 0 	 0
1.77333e-06 	 -4.734 	 0 	 0 	 0
1.78e-06 	 -4.733 	 0 	 0 	 0
1.78667e-06 	 -4.732 	 0 	 0 	 0
1.79333e-06 	 -4.731 	 0 	 0 	 0
1.8e-06 	 -4.73 	 0 	 0 	 0
1.80667e-06 	 -4.729 	 0 	 0 	 0
1.81333e-06 	 -4.728 	 0 	 0 	 0
1.82e-06 	 -4.727 	 0 	 0 	 0
1.82667e-06 	 -4.726 	 0 	 0 	 0
1.83333e-06 	 -4.725 	 0 	 0 	 0
1.84e-06 	 -4.724 	 0 	 0 	 0
1.84667e-06 	 -4.723 	 0 	 0 	 0
1.85333e-06 	 -4.722 	 0 	 0 	 0
1.86e-06 	 -4.721 	 0 	 0 	 0
1.86667e-06 	 -4.72 	 0 	 0 	 0
1.87333e-06 	 -4.719 	 0 	 0 	 0
1.88e-06 	 -4.718 	 0 	 0 	 0
